movie_link,movie_name,movie_author
https://movie.douban.com/subject/1291870/,雨人,"
导演:巴瑞·莱文森BarryLevinson   主演:达斯汀·霍夫曼DustinHoffman..."
https://movie.douban.com/subject/26325320/,血战钢锯岭,"
导演:梅尔·吉布森MelGibson   主演:安德鲁·加菲尔德AndrewGarfield/..."
https://movie.douban.com/subject/24750126/,荒蛮故事,"
导演:达米安·斯兹弗隆DamiánSzifron   主演:达里奥·葛兰帝内提Darío..."
https://movie.douban.com/subject/1308767/,谍影重重2,"
导演:保罗·格林格拉斯PaulGreengrass   主演:马特·达蒙MattDamon/..."
https://movie.douban.com/subject/1292329/,牯岭街少年杀人事件,"
导演:杨德昌EdwardYang   主演:张震ChenChang/杨静怡LisaYang/张..."
https://movie.douban.com/subject/2363506/,地球上的星星,"
导演:阿米尔·汗AamirKhan   主演:达席尔·萨法瑞DarsheelSafary/阿..."
https://movie.douban.com/subject/4202302/,借东西的小人阿莉埃蒂,"
导演:米林宏昌HiromasaYonebayashi   主演:志田未来MiraiShida/神木..."
https://movie.douban.com/subject/4268598/,告白,"
导演:中岛哲也TetsuyaNakashima   主演:松隆子TakakoMatsu/冈田将生..."
https://movie.douban.com/subject/1291545/,大鱼,"
导演:蒂姆·波顿TimBurton   主演:伊万·麦克格雷格EwanMcGregor/阿..."
https://movie.douban.com/subject/1292728/,勇闯夺命岛,"
导演:迈克尔·贝MichaelBay   主演:肖恩·康纳利SeanConnery/尼古拉..."
https://movie.douban.com/subject/25958717/,海蒂和爷爷,"
导演:阿兰·葛斯彭纳AlainGsponer   主演:阿努克·斯特芬AnukSteffen/..."
https://movie.douban.com/subject/1292659/,变脸,"
导演:吴宇森JohnWoo   主演:约翰·特拉沃尔塔JohnTravolta/尼古拉斯..."
https://movie.douban.com/subject/25954475/,聚焦,"
导演:托马斯·麦卡锡ThomasMcCarthy   主演:马克·鲁弗洛MarkRuffalo/..."
https://movie.douban.com/subject/2043546/,秒速5厘米,"
导演:新海诚MakotoShinkai   主演:水桥研二KenjiMizuhashi/近藤好美..."
https://movie.douban.com/subject/1292233/,发条橙,"
导演:StanleyKubrick   主演:MalcolmMcDowell/PatrickMagee/Michael..."
https://movie.douban.com/subject/1401118/,黄金三镖客,"
导演:SergioLeone   主演:ClintEastwood/EliWallach/LeeVanCleef"
https://movie.douban.com/subject/1292226/,2001太空漫游,"
导演:斯坦利·库布里克StanleyKubrick   主演:凯尔·杜拉KeirDullea/..."
https://movie.douban.com/subject/1296753/,卡萨布兰卡,"
导演:迈克尔·柯蒂兹MichaelCurtiz   主演:亨弗莱·鲍嘉HumphreyBogart..."
https://movie.douban.com/subject/1292214/,非常嫌疑犯,"
导演:布莱恩·辛格BryanSinger   主演:史蒂芬·鲍德温StephenBaldwin/..."
https://movie.douban.com/subject/1291824/,黑鹰坠落,"
导演:雷德利·斯科特RidleyScott   主演:乔什·哈奈特JoshHartnett/..."
https://movie.douban.com/subject/4023638/,国王的演讲,"
导演:汤姆·霍珀TomHooper   主演:柯林·菲尔斯ColinFirth/杰弗里·..."
https://movie.douban.com/subject/5908478/,我爱你,"
导演:秋昌民Chang-minChoo   主演:宋在河Jae-hoSong/李顺载Soon-jae..."
https://movie.douban.com/subject/1292062/,美国丽人,"
导演:萨姆·门德斯SamMendes   主演:凯文·史派西KevinSpacey/安妮特..."
https://movie.douban.com/subject/1300117/,千钧一发,"
导演:安德鲁·尼科尔AndrewNiccol   主演:伊桑·霍克EthanHawke/乌玛..."
https://movie.douban.com/subject/1300960/,碧海蓝天,"
导演:LucBesson   主演:让-马克·巴尔Jean-MarcBarr/让·雷诺JeanRe..."
https://movie.douban.com/subject/1867345/,遗愿清单,"
导演:罗伯·莱纳RobReiner   主演:杰克·尼科尔森JackNicholson/摩根..."
https://movie.douban.com/subject/1291853/,英国病人,"
导演:安东尼·明格拉AnthonyMinghella   主演:拉尔夫·费因斯RalphFien..."
https://movie.douban.com/subject/1905462/,荒野生存,"
导演:西恩·潘SeanPenn   主演:埃米尔·赫斯基EmileHirsch/马西娅·..."
https://movie.douban.com/subject/3007773/,海盗电台,"
导演:理查德·柯蒂斯RichardCurtis   主演:比尔·奈伊BillNighy/肯尼..."
https://movie.douban.com/subject/1298653/,荒岛余生,"
导演:罗伯特·泽米吉斯RobertZemeckis   主演:汤姆·汉克斯TomHanks/..."
https://movie.douban.com/subject/3592854/,疯狂的麦克斯4：狂暴之路,"
导演:乔治·米勒GeorgeMiller   主演:汤姆·哈迪TomHardy/查理兹·塞..."
https://movie.douban.com/subject/1300741/,枪火,"
导演:杜琪峰JohnnieTo   主演:吴镇宇FrancisNg/任达华SimonYam/..."
https://movie.douban.com/subject/3217169/,勇士,"
导演:加文·欧康诺GavinO'Connor   主演:汤姆·哈迪TomHardy/乔尔·..."
https://movie.douban.com/subject/1291936/,攻壳机动队,"
导演:押井守MamoruOshii   主演:田中敦子AtsukoTanaka/大冢明夫Akio..."
https://movie.douban.com/subject/1300267/,乱世佳人,"
导演:维克多·弗莱明VictorFleming/乔治·库克GeorgeCukor   主演:费..."
https://movie.douban.com/subject/1851857/,蝙蝠侠：黑暗骑士,"
导演:克里斯托弗·诺兰ChristopherNolan   主演:克里斯蒂安·贝尔Christ..."
https://movie.douban.com/subject/1292365/,活着,"
导演:张艺谋YimouZhang   主演:葛优YouGe/巩俐LiGong/姜武WuJiang"
https://movie.douban.com/subject/1929463/,少年派的奇幻漂流,"
导演:李安AngLee   主演:苏拉·沙玛SurajSharma/伊尔凡·可汗Irrfan..."
https://movie.douban.com/subject/1291828/,天堂电影院,"
导演:朱塞佩·托纳多雷GiuseppeTornatore   主演:安东内拉·阿蒂利Anton..."
https://movie.douban.com/subject/1291858/,鬼子来了,"
导演:姜文WenJiang   主演:姜文WenJiang/香川照之TeruyukiKagawa/..."
https://movie.douban.com/subject/1293182/,十二怒汉,"
导演:SidneyLumet   主演:亨利·方达HenryFonda/马丁·鲍尔萨姆Marti..."
https://movie.douban.com/subject/1296141/,控方证人,"
导演:比利·怀尔德BillyWilder   主演:泰隆·鲍华TyronePower/玛琳·..."
https://movie.douban.com/subject/1291552/,指环王3：王者无敌,"
导演:彼得·杰克逊PeterJackson   主演:维果·莫腾森ViggoMortensen/..."
https://movie.douban.com/subject/1291583/,天空之城,"
导演:宫崎骏HayaoMiyazaki   主演:田中真弓MayumiTanaka/横泽启子Ke..."
https://movie.douban.com/subject/2129039/,飞屋环游记,"
导演:彼特·道格特PeteDocter/鲍勃·彼德森BobPeterson   主演:爱德..."
https://movie.douban.com/subject/26387939/,摔跤吧！爸爸,"
导演:涅提·蒂瓦里NiteshTiwari   主演:阿米尔·汗AamirKhan/法缇玛..."
https://movie.douban.com/subject/1292000/,搏击俱乐部,"
导演:大卫·芬奇DavidFincher   主演:爱德华·诺顿EdwardNorton/布拉..."
https://movie.douban.com/subject/1299398/,大话西游之月光宝盒,"
导演:刘镇伟JeffreyLau   主演:周星驰StephenChow/吴孟达ManTatNg..."
https://movie.douban.com/subject/1293839/,罗马假日,"
导演:威廉·惠勒WilliamWyler   主演:奥黛丽·赫本AudreyHepburn/格..."
https://movie.douban.com/subject/1308807/,哈尔的移动城堡,"
导演:宫崎骏HayaoMiyazaki   主演:倍赏千惠子ChiekoBaishô/木村拓..."
https://movie.douban.com/subject/1900841/,窃听风暴,"
导演:弗洛里安·亨克尔·冯·多纳斯马尔克FlorianHenckelvonDonnersmarck  &n..."
https://movie.douban.com/subject/1298624/,闻香识女人,"
导演:马丁·布莱斯MartinBrest   主演:阿尔·帕西诺AlPacino/克里斯..."
https://movie.douban.com/subject/21937445/,辩护人,"
导演:杨宇硕Woo-seokYang   主演:宋康昊Kang-hoSong/吴达洙Dal-suO..."
https://movie.douban.com/subject/1293350/,两杆大烟枪,"
导演:GuyRitchie   主演:JasonFlemyng/DexterFletcher/NickMoran"
https://movie.douban.com/subject/1292224/,飞越疯人院,"
导演:米洛斯·福尔曼MilošForman   主演:杰克·尼科尔森JackNichols..."
https://movie.douban.com/subject/1291548/,死亡诗社,"
导演:彼得·威尔PeterWeir   主演:罗宾·威廉姆斯RobinWilliams/罗伯..."
https://movie.douban.com/subject/1309046/,V字仇杀队,"
导演:詹姆斯·麦克特格JamesMcTeigue   主演:娜塔莉·波特曼NataliePor..."
https://movie.douban.com/subject/1291572/,指环王2：双塔奇兵,"
导演:彼得·杰克逊PeterJackson   主演:伊利亚·伍德ElijahWood/西恩..."
https://movie.douban.com/subject/1293172/,末代皇帝,"
导演:贝纳尔多·贝托鲁奇BernardoBertolucci   主演:尊龙JohnLone/陈..."
